Character,Gender,Race/Ethnicity,Culture,Role,Marginalized,POC,Dialogue,Cleaned Dialogue,Sentiment Scores,Compound Score,Sentiment
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"When you see your moment, you must seize it. spanning mash-up soundtrack. A clip of de la Cruz riding his noble steed plays behind Miguel.","When you see your moment, you must seize it. spanning mash-up soundtrack. A clip of de la Cruz riding his noble steed plays behind Miguel.","{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.6124}",0.6124,Positive 😊
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"We're almost there, Dante. 84. Miguel jumps to see above the crowd.","We are almost there, Dante. 84. Miguel jumps to see above the crowd.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,Miguel is unable to get his great-great grandfather's Cruz as a good-natured priest:,Miguel is unable to get his great-great grandfather's Cruz as a good-natured priest:,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"You must have faith, sister.","You must have faith, sister.","{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.4215}",0.4215,Positive 😊
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"the landing of a grand staircase, he stands above the crowd. Miguel takes a breath and throws out a grito as loud as he The DJ fades the music. guests turn. As a hush falls on the crowd, the sound of Miguel's guitar becomes singular.","the landing of a grand staircase, he stands above the crowd. Miguel takes a breath and throws out a grito as loud as he The DJ fades the music. guests turn. As a hush falls on the crowd, the sound of Miguel's guitar becomes singular.","{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.4588}",0.4588,Positive 😊
Miguel,Male,Latino,Mexican,Protagonist,False,True,"FOR THIS MUSIC IS MY LANG-- The party-goers gasp, but it's Ernesto who rolls up his sleeves, and, in true movie hero fashion, jumps into the pool and lifts a coughing Miguel to the edge.","FOR THIS MUSIC IS MY LANG-- The party-goers gasp, but it is Ernesto who rolls up his sleeves, and, in true movie hero fashion, jumps into the pool and lifts a coughing Miguel to the edge.","{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.8625}",0.8625,Positive 😊
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"Are you all right, ni o? The crowd gasps and murmurs.","Are you all right, ni o? The crowd gasps and murmurs.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,the one who came from the Land of the Living.,the one who came from the Land of the Living.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,You are all anyone has been talking,You are all anyone has been talking,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,grandson.,grandson.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,"back home and be a musician, just like you. (beat) (MORE) 86.","back home and be a musician, just like you.   86.","{'neg': 0.215, 'neu': 0.579, 'pos': 0.207, 'compound': -0.0258}",-0.0258,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,"The rest of our family, they you would?","The rest of our family, they you would?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"My boy, with a talent like yours, how could I not listen? Miguel hugs de la Cruz who sweeps Miguel up onto his shoulders, showing him off to the room.","My boy, with a talent like yours, how could I not listen? Miguel hugs de la Cruz who sweeps Miguel up onto his shoulders, showing him off to the room.","{'neg': 0.08, 'neu': 0.759, 'pos': 0.161, 'compound': 0.3964}",0.3964,Positive 😊
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,I HAVE A GREAT-GREAT GRANDSON! The crowd roars. CUT TO:,I HAVE A GREAT-GREAT GRANDSON! The crowd roars. CUT TO:,"{'neg': 0.309, 'neu': 0.691, 'pos': 0.0, 'compound': -0.481}",-0.481,Negative 😡
Hector,Male,Latino,Mexican,Supporting,True,True,the list.,the list.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Hector,Male,Latino,Mexican,Supporting,True,True,"Hector steps onto the funicular, readjusting his unibrow to maintain his diguise. CUT TO: Quick cuts over instrumental version of ""Remember Me:"" De la Cruz barges into several conversations, proudly themselves into a group laughing in the garden (which includes Jorge Negrete & Pedro Infante): 87.","Hector steps onto the funicular, readjusting his unibrow to maintain his diguise. CUT TO: Quick cuts over instrumental version of ""Remember Me:"" De la Cruz barges into several conversations, proudly themselves into a group laughing in the garden : 87.","{'neg': 0.11, 'neu': 0.742, 'pos': 0.148, 'compound': 0.4151}",0.4151,Positive 😊
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,met my great-great-grandson? CUT TO: De la Cruz and Miguel ride up on horseback while guests play polo:,met my great-great-grandson? CUT TO: De la Cruz and Miguel ride up on horseback while guests play polo:,"{'neg': 0.133, 'neu': 0.754, 'pos': 0.113, 'compound': -0.1111}",-0.1111,Negative 😡
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,My great-great grandson! CUT TO: In the parlor:,My great-great grandson! CUT TO: In the parlor:,"{'neg': 0.309, 'neu': 0.691, 'pos': 0.0, 'compound': -0.481}",-0.481,Negative 😡
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,boot! CUT TO: Miguel chats away with de la Cruz and guests.,boot! CUT TO: Miguel chats away with de la Cruz and guests.,"{'neg': 0.221, 'neu': 0.779, 'pos': 0.0, 'compound': -0.481}",-0.481,Negative 😡
Miguel,Male,Latino,Mexican,Protagonist,False,True,"dimple. De la Cruz laughs, delighted.","dimple. De la Cruz laughs, delighted.","{'neg': 0.0, 'neu': 0.381, 'pos': 0.619, 'compound': 0.7579}",0.7579,Positive 😊
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,No dimple! CUT TO: A film clip is projected in the main hall. acts along with the clip.,No dimple! CUT TO: A film clip is projected in the main hall. acts along with the clip.,"{'neg': 0.262, 'neu': 0.738, 'pos': 0.0, 'compound': -0.6514}",-0.6514,Negative 😡
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"You know, I did all my own stunts. CUT TO: A small crowd sways, arms around shoulders, as Miguel and De la Cruz gestures to the massive piles of gifts from his to the ceiling.","You know, I did all my own stunts. CUT TO: A small crowd sways, arms around shoulders, as Miguel and De la Cruz gestures to the massive piles of gifts from his to the ceiling.","{'neg': 0.081, 'neu': 0.919, 'pos': 0.0, 'compound': -0.4278}",-0.4278,Negative 😡
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"All of this came from my amazing fans in the Land of the Living! They leave me more offerings than I know what to do with! Miguel takes in the room, it's almost too much to absorb. Something seems to be on the boy's mind.","All of this came from my amazing fans in the Land of the Living! They leave me more offerings than I know what to do with! Miguel takes in the room, it is almost too much to absorb. Something seems to be on the boy's mind.","{'neg': 0.025, 'neu': 0.885, 'pos': 0.09, 'compound': 0.6351}",0.6351,Positive 😊
Miguel,Male,Latino,Mexican,Protagonist,False,True,No -- it's all great.,No -- it is all great.,"{'neg': 0.214, 'neu': 0.388, 'pos': 0.398, 'compound': 0.4404}",0.4404,Positive 😊
Miguel,Male,Latino,Mexican,Protagonist,False,True,It's just -- I've been looking up (beat) De la Cruz kneels down and looks into Miguel's eyes.,It is just -- I have been looking up  De la Cruz kneels down and looks into Miguel's eyes.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,Leaving your family? 89.,Leaving your family? 89.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"differently. (beat) One cannot deny who one is meant to grandson, are meant to be a musician! first time in his life.","differently.  One cannot deny who one is meant to grandson, are meant to be a musician! first time in his life.","{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.3244}",0.3244,Positive 😊
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"You and I, we are artists, Miguel! We cannot belong to one family. The world is our family! De la Cruz gestures to the sparkling city beyond his hilltop","You and I, we are artists, Miguel! We cannot belong to one family. The world is our family! De la Cruz gestures to the sparkling city beyond his hilltop","{'neg': 0.0, 'neu': 0.91, 'pos': 0.09, 'compound': 0.4184}",0.4184,Positive 😊
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"Ooo, the fireworks have begun! CUT TO: The party guests move outside to watch the light show. coming from inside the hall are de la Cruz's film clips that continue to play on the walls. De la Cruz and Miguel descend the staircase into the empty hall.","Ooo, the fireworks have begun! CUT TO: The party guests move outside to watch the light show. coming from inside the hall are de la Cruz's film clips that continue to play on the walls. De la Cruz and Miguel descend the staircase into the empty hall.","{'neg': 0.087, 'neu': 0.811, 'pos': 0.102, 'compound': 0.1923}",0.1923,Positive 😊
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"Soon, the party will move across (beat) Miguel, you must come to the show! You will be my guest of honor! Miguel's eyes light up.","Soon, the party will move across  Miguel, you must come to the show! You will be my guest of honor! Miguel's eyes light up.","{'neg': 0.0, 'neu': 0.772, 'pos': 0.228, 'compound': 0.7568}",0.7568,Positive 😊
Miguel,Male,Latino,Mexican,Protagonist,False,True,90.,90.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"Of course, my boy! revealing the skeletal transition partway up his torso.","Of course, my boy! revealing the skeletal transition partway up his torso.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,before sunrise.,before sunrise.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"Oh, I really do need to get you home. De la Cruz plucks a marigold petal from a vase.","Oh, I really do need to get you home. De la Cruz plucks a marigold petal from a vase.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,die very soon. (beat) You know what I mean. (beat),die very soon.  You know what I mean.,"{'neg': 0.394, 'neu': 0.606, 'pos': 0.0, 'compound': -0.5994}",-0.5994,Negative 😡
Hector,Male,Latino,Mexican,Supporting,True,True,"We had a deal, chamaco! They are startled.","We had a deal, chamaco! They are startled.","{'neg': 0.249, 'neu': 0.751, 'pos': 0.0, 'compound': -0.2481}",-0.2481,Negative 😡
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"of this? From the shadows, H ctor, dressed as Frida, steps into the light.","of this? From the shadows, H ctor, dressed as Frida, steps into the light.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,make it. H ctor takes off the wig and throws his outfit off.,make it. H ctor takes off the wig and throws his outfit off.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Hector,Male,Latino,Mexican,Supporting,True,True,"You said you'd take back my photo. You promised, Miguel. rises to his feet, hands defensively on Miguel's shoulders.","You said you would take back my photo. You promised, Miguel. rises to his feet, hands defensively on Miguel's shoulders.","{'neg': 0.072, 'neu': 0.814, 'pos': 0.113, 'compound': 0.2263}",0.2263,Positive 😊
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,(to Miguel) 91.,91.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,"he knew you-- As H ctor steps forward with the photo, de la Cruz slowly recognizes him.","he knew you-- As H ctor steps forward with the photo, de la Cruz slowly recognizes him.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,H -- H ctor?,H -- H ctor?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Hector,Male,Latino,Mexican,Supporting,True,True,"Please Miguel, put my photo up. intercepts it. He looks from the picture to the gray, faded skeleton who","Please Miguel, put my photo up. intercepts it. He looks from the picture to the gray, faded skeleton who","{'neg': 0.0, 'neu': 0.887, 'pos': 0.113, 'compound': 0.3182}",0.3182,Positive 😊
Hector,Male,Latino,Mexican,Supporting,True,True,And whose fault is that?,And whose fault is that?,"{'neg': 0.403, 'neu': 0.597, 'pos': 0.0, 'compound': -0.4019}",-0.4019,Negative 😡
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"H ctor, please--","H ctor, please--","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Hector,Male,Latino,Mexican,Supporting,True,True,songs that made YOU famous.,songs that made YOU famous.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,W-What?,W-What?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Hector,Male,Latino,Mexican,Supporting,True,True,"If I'm being forgotten, it's because you never told anyone that I wrote them--","If I am being forgotten, it is because you never told anyone that I wrote them--","{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.2263}",-0.2263,Negative 😡
Miguel,Male,Latino,Mexican,Protagonist,False,True,"That's crazy, de la Cruz wrote all his own songs.","That is crazy, de la Cruz wrote all his own songs.","{'neg': 0.194, 'neu': 0.806, 'pos': 0.0, 'compound': -0.34}",-0.34,Negative 😡
Hector,Male,Latino,Mexican,Supporting,True,True,"(to de la Cruz) You wanna tell him, or should I?","You want to tell him, or should I?","{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.0772}",0.0772,Positive 😊
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"H ctor, I never meant to take credit. (beat) (MORE) 92.","H ctor, I never meant to take credit.   92.","{'neg': 0.0, 'neu': 0.698, 'pos': 0.302, 'compound': 0.3818}",0.3818,Positive 😊
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,We made a great team but -- you died and I -- I only sang your songs because I wanted to keep a part of you alive.,We made a great team but -- you died and I -- I only sang your songs because I wanted to keep a part of you alive.,"{'neg': 0.164, 'neu': 0.637, 'pos': 0.199, 'compound': 0.0129}",0.0129,Neutral 😐
Hector,Male,Latino,Mexican,Supporting,True,True,"Oh, how generous.","Oh, how generous.","{'neg': 0.0, 'neu': 0.377, 'pos': 0.623, 'compound': 0.5106}",0.5106,Positive 😊
Hector,Male,Latino,Mexican,Supporting,True,True,"Look, I don't want to fight about","Look, I do not want to fight about","{'neg': 0.145, 'neu': 0.595, 'pos': 0.26, 'compound': 0.2411}",0.2411,Positive 😊
Hector,Male,Latino,Mexican,Supporting,True,True,"--And I can cross over the bridge. I can see my girl. De la Cruz looks at the photo, deliberating.","--And I can cross over the bridge. I can see my girl. De la Cruz looks at the photo, deliberating.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Hector,Male,Latino,Mexican,Supporting,True,True,left?,left?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,That was a long time ago.,That was a long time ago.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Hector,Male,Latino,Mexican,Supporting,True,True,We drank together and you told me you would move heaven and earth for to now.,We drank together and you told me you would move heaven and earth for to now.,"{'neg': 0.0, 'neu': 0.82, 'pos': 0.18, 'compound': 0.5106}",0.5106,Positive 😊
Miguel,Male,Latino,Mexican,Protagonist,False,True,movie?,movie?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Hector,Male,Latino,Mexican,Supporting,True,True,What?,What?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,"the de la Cruz movie, ""El Camino A","the de la Cruz movie, ""El Camino A","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Hector,Male,Latino,Mexican,Supporting,True,True,"I'm talking about my real life, Miguel. 93.","I am talking about my real life, Miguel. 93.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,Miguel looks around and points to the movie clip projected across the room. FILM CLIP:,Miguel looks around and points to the movie clip projected across the room. FILM CLIP:,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
